,Upper Left Eye x,Upper Left Eye y,Lower Left Eye x,Lower Left Eye y,Upper Right Eye x,Upper Right Eye y,Lower Right Eye x,Lower Right Eye y,SB x,SB y,Upper Tail x,Upper Tail y,Mid-Tail x,Mid-Tail y,Lower Tail x,Lower Tail y,Tail Tip x,Tail Tip y,Head x,Head y
1266,1428.7734,68.10156,1316.5078,0.7421875,1428.7734,157.91406,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,283.66406,225.27344,36.679688,270.1797,1361.4141,113.00781
1267,1428.7578,90.35156,1316.3359,0.4140625,1428.7578,157.80469,1316.3359,180.28906,1069.0078,135.32031,799.1953,157.80469,551.8672,202.77344,282.0547,225.25781,34.726562,247.74219,1361.3047,112.83594
1268,1424.7812,90.15625,1312.5938,0.40625,1424.7812,157.46875,1312.5938,179.90625,1065.7812,135.03125,796.53125,157.46875,549.71875,202.34375,302.90625,224.78125,33.65625,247.21875,1379.9062,112.59375
1269,1428.7969,90.359375,1316.7656,0.734375,1428.7969,157.57812,1316.7656,179.98438,1070.2969,112.765625,801.4219,157.57812,554.9531,202.39062,286.07812,224.79688,39.609375,247.20312,1361.5781,112.765625
1270,1428.7656,89.953125,1316.4219,22.546875,1428.7656,157.35938,1316.4219,179.82812,1069.2656,112.421875,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,269.70312,1361.3594,112.421875
1271,1428.7656,89.953125,1316.4219,0.078125,1428.7656,157.35938,1316.4219,179.82812,1069.2656,112.421875,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,247.23438,1361.3594,112.421875
1272,1428.7891,90.75781,1316.6797,1.0703125,1428.7891,158.02344,1316.6797,180.44531,1070.0391,113.17969,800.97656,158.02344,554.33594,202.86719,285.27344,225.28906,38.632812,270.1328,1361.5234,113.17969
1273,1428.8281,90.765625,1317.1094,1.390625,1428.8281,157.79688,1317.1094,180.14062,1071.3281,113.109375,803.2031,157.79688,557.4219,202.48438,311.64062,224.82812,43.515625,269.51562,1361.7969,113.109375
1274,1428.7656,89.953125,1316.4219,22.546875,1428.7656,157.35938,1316.4219,179.82812,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,247.23438,1361.3594,112.421875
1275,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,179.75,281.25,202.25,33.75,202.25,1361.25,112.25
1276,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,821.25,157.25,551.25,179.75,281.25,202.25,33.75,202.25,1361.25,112.25
1277,1426.7656,89.953125,1314.4219,22.546875,1426.7656,157.35938,1314.4219,179.82812,1067.2656,134.89062,797.6406,157.35938,550.4844,202.29688,280.85938,224.76562,11.234375,247.23438,1359.3594,112.421875
1278,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,528.75,202.25,281.25,247.25,33.75,292.25,1361.25,112.25
1279,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,821.25,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1280,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,11.25,247.25,1361.25,112.25
1281,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,247.25,33.75,269.75,1361.25,112.25
1282,1428.7656,89.953125,1316.4219,22.546875,1428.7656,157.35938,1316.4219,179.82812,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,282.85938,224.76562,35.703125,269.70312,1361.3594,112.421875
1283,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1284,1423.7969,90.359375,1311.7656,0.734375,1423.7969,157.57812,1311.7656,179.98438,1065.2969,135.17188,796.4219,157.57812,549.9531,202.39062,281.07812,247.20312,34.609375,269.60938,1378.9844,112.765625
1285,1414.8594,91.171875,1325.7344,2.046875,1414.8594,158.01562,1303.4531,180.29688,1058.3594,113.453125,813.2656,158.01562,545.8906,202.57812,300.79688,224.85938,33.421875,269.42188,1370.2969,113.453125
1286,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1287,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,282.0547,225.25781,34.726562,247.74219,1361.3047,112.83594
1288,1428.75,89.75,1316.25,-0.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1289,1418.8281,90.765625,1329.4531,1.390625,1418.8281,157.79688,1307.1094,180.14062,1061.3281,135.45312,815.5469,157.79688,547.4219,202.48438,301.64062,224.82812,33.515625,247.17188,1374.1406,113.109375
1290,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1291,1428.7656,89.953125,1316.4219,22.546875,1428.7656,157.35938,1316.4219,179.82812,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,269.70312,1361.3594,112.421875
1292,1427.7578,67.86719,1315.3359,22.898438,1427.7578,157.80469,1315.3359,180.28906,1068.0078,112.83594,798.1953,157.80469,550.8672,202.77344,281.0547,225.25781,33.726562,247.74219,1360.3047,112.83594
1293,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1294,1428.7734,90.55469,1316.5078,0.7421875,1428.7734,157.91406,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,283.66406,225.27344,36.679688,270.1797,1361.4141,113.00781
1295,1426.7656,89.953125,1314.4219,22.546875,1426.7656,157.35938,1314.4219,179.82812,1067.2656,134.89062,797.6406,157.35938,550.4844,202.29688,303.32812,224.76562,33.703125,247.23438,1359.3594,112.421875
1296,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1297,1428.7734,90.55469,1316.5078,0.7421875,1428.7734,157.91406,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,283.66406,225.27344,14.2265625,270.1797,1361.4141,113.00781
1298,1413.8828,69.74219,1324.9453,3.0390625,1413.8828,158.67969,1302.7109,180.91406,1058.1328,114.21094,813.5547,158.67969,546.7422,203.14844,279.9297,225.38281,35.351562,269.85156,1369.4141,114.21094
1299,1426.7656,89.953125,1314.4219,22.546875,1426.7656,157.35938,1314.4219,179.82812,1067.2656,112.421875,797.6406,157.35938,550.4844,202.29688,280.85938,224.76562,33.703125,247.23438,1359.3594,112.421875
1300,1428.7891,68.33594,1316.6797,23.492188,1428.7891,158.02344,1316.6797,180.44531,1070.0391,113.17969,800.97656,158.02344,531.91406,180.44531,285.27344,202.86719,38.632812,202.86719,1361.5234,113.17969
1301,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,135.32031,799.1953,157.80469,551.8672,180.28906,282.0547,202.77344,34.726562,202.77344,1361.3047,112.83594
1302,1425.7734,90.55469,1313.5078,0.7421875,1425.7734,157.91406,1313.5078,180.36719,1066.5234,135.46094,797.08594,157.91406,550.10156,202.82031,280.66406,225.27344,33.679688,225.27344,1358.4141,113.00781
1303,1417.8359,91.36719,1328.5234,2.0546875,1417.8359,158.35156,1306.1953,180.67969,1060.5859,136.02344,792.64844,158.35156,547.03906,203.00781,279.10156,247.66406,33.492188,292.3203,1373.1797,113.69531
1304,1427.7578,90.35156,1315.3359,22.898438,1427.7578,157.80469,1315.3359,180.28906,1068.0078,135.32031,798.1953,157.80469,550.8672,202.77344,281.0547,225.25781,33.726562,270.22656,1360.3047,112.83594
1305,1428.7734,90.55469,1316.5078,23.195312,1428.7734,157.91406,1316.5078,180.36719,1069.5234,135.46094,800.08594,157.91406,553.10156,202.82031,306.1172,225.27344,36.679688,247.72656,1361.4141,113.00781
1306,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,247.25,33.75,269.75,1361.25,112.25
1307,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1308,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,224.75,1361.25,112.25
1309,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1310,1410.9062,69.59375,1322.1562,3.03125,1410.9062,158.34375,1322.1562,180.53125,1055.9062,136.15625,811.84375,158.34375,545.59375,202.71875,279.34375,224.90625,35.28125,269.28125,1366.5312,113.96875
1311,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,135.32031,799.1953,157.80469,551.8672,202.77344,304.53906,225.25781,34.726562,247.74219,1361.3047,112.83594
1312,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,821.25,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1313,1428.7969,90.359375,1316.7656,0.734375,1428.7969,135.17188,1316.7656,179.98438,1070.2969,135.17188,801.4219,157.57812,554.9531,202.39062,286.07812,224.79688,17.203125,269.60938,1361.5781,112.765625
1314,1422.7969,90.359375,1333.1719,0.734375,1422.7969,157.57812,1310.7656,179.98438,1064.2969,135.17188,795.4219,157.57812,548.9531,202.39062,302.48438,224.79688,33.609375,247.20312,1377.9844,112.765625
1315,1428.7734,90.55469,1316.5078,0.7421875,1428.7734,157.91406,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,306.1172,225.27344,36.679688,247.72656,1361.4141,113.00781
1316,1428.7969,90.359375,1316.7656,23.140625,1428.7969,157.57812,1316.7656,179.98438,1070.2969,112.765625,801.4219,157.57812,554.9531,202.39062,286.07812,224.79688,17.203125,269.60938,1361.5781,112.765625
1317,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,304.53906,225.25781,34.726562,247.74219,1361.3047,112.83594
1318,1428.8281,90.765625,1317.1094,23.734375,1428.8281,157.79688,1317.1094,180.14062,1071.3281,113.109375,803.2031,157.79688,557.4219,202.48438,311.64062,224.82812,43.515625,247.17188,1361.7969,113.109375
1319,1425.8438,90.96875,1314.2812,1.71875,1425.8438,157.90625,1314.2812,180.21875,1068.8438,113.28125,801.09375,157.90625,555.65625,202.53125,287.90625,224.84375,42.46875,247.15625,1358.9062,113.28125
1320,1425.8125,90.5625,1313.9375,1.0625,1425.8125,157.6875,1313.9375,180.0625,1067.8125,135.3125,799.3125,157.6875,553.1875,202.4375,284.6875,224.8125,38.5625,269.5625,1358.6875,112.9375
1321,1421.8203,91.16406,1332.3828,1.7265625,1421.8203,158.24219,1310.0234,180.60156,1064.0703,135.88281,795.7578,158.24219,549.8047,202.96094,303.85156,225.32031,35.539062,247.67969,1377.1016,113.52344
1322,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1323,1428.8047,90.96094,1316.8516,1.3984375,1428.8047,158.13281,1316.8516,202.91406,1070.5547,113.35156,801.8672,158.13281,555.5703,202.91406,309.27344,225.30469,40.585938,247.69531,1361.6328,113.35156
1324,1428.75,67.25,1316.25,22.25,1428.75,134.75,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1325,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,179.75,281.25,202.25,33.75,202.25,1361.25,112.25
1326,1428.75,89.75,1316.25,22.25,1428.75,134.75,1316.25,202.25,1068.75,134.75,798.75,157.25,551.25,179.75,281.25,202.25,33.75,179.75,1361.25,112.25
1327,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,11.25,247.25,1361.25,112.25
1328,1428.75,89.75,1316.25,22.25,1428.75,134.75,1316.25,202.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1329,1426.7734,90.55469,1314.5078,0.7421875,1426.7734,157.91406,1314.5078,180.36719,1067.5234,135.46094,798.08594,157.91406,551.10156,202.82031,281.66406,247.72656,34.679688,315.08594,1359.4141,113.00781
1330,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,292.25,1361.25,112.25
1331,1425.7734,90.55469,1313.5078,23.195312,1425.7734,157.91406,1313.5078,180.36719,1066.5234,113.00781,797.08594,157.91406,527.64844,202.82031,258.21094,247.72656,33.679688,270.1797,1358.4141,113.00781
1332,1428.75,89.75,1316.25,22.25,1428.75,134.75,1316.25,202.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,247.25,33.75,292.25,1361.25,112.25
1333,1428.7578,90.35156,1316.3359,0.4140625,1428.7578,157.80469,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,282.0547,225.25781,34.726562,247.74219,1361.3047,112.83594
1334,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1335,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,282.0547,225.25781,34.726562,270.22656,1361.3047,112.83594
1336,1428.75,89.75,1316.25,22.25,1428.75,134.75,1316.25,179.75,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1337,1428.7656,89.953125,1316.4219,22.546875,1428.7656,157.35938,1316.4219,179.82812,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,247.23438,1361.3594,112.421875
1338,1418.8594,91.171875,1329.7344,2.046875,1418.8594,158.01562,1307.4531,180.29688,1062.3594,135.73438,817.2656,158.01562,549.8906,202.57812,282.51562,224.85938,15.140625,269.42188,1374.2969,113.453125
1339,1428.75,67.25,1316.25,22.25,1428.75,134.75,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1340,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1341,1428.7734,90.55469,1316.5078,0.7421875,1428.7734,135.46094,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,306.1172,225.27344,36.679688,270.1797,1361.4141,113.00781
1342,1428.75,89.75,1316.25,22.25,1428.75,157.25,1316.25,202.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1343,1427.7578,90.35156,1315.3359,22.898438,1427.7578,135.32031,1315.3359,180.28906,1068.0078,112.83594,798.1953,157.80469,550.8672,202.77344,303.53906,225.25781,33.726562,247.74219,1360.3047,112.83594
1344,1428.7578,90.35156,1316.3359,22.898438,1428.7578,157.80469,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,304.53906,225.25781,34.726562,270.22656,1361.3047,112.83594
1345,1428.75,89.75,1316.25,22.25,1428.75,134.75,1316.25,179.75,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1346,1428.7578,90.35156,1316.3359,22.898438,1428.7578,135.32031,1316.3359,180.28906,1069.0078,112.83594,799.1953,157.80469,551.8672,202.77344,304.53906,225.25781,34.726562,247.74219,1361.3047,112.83594
1347,1427.7578,90.35156,1315.3359,0.4140625,1427.7578,157.80469,1315.3359,180.28906,1068.0078,135.32031,798.1953,157.80469,550.8672,202.77344,303.53906,225.25781,33.726562,247.74219,1360.3047,112.83594
1348,1428.7734,90.55469,1316.5078,23.195312,1428.7734,135.46094,1316.5078,180.36719,1069.5234,113.00781,800.08594,157.91406,553.10156,202.82031,283.66406,225.27344,36.679688,247.72656,1361.4141,113.00781
1349,1423.7969,90.359375,1311.7656,23.140625,1423.7969,157.57812,1311.7656,179.98438,1065.2969,135.17188,818.8281,157.57812,549.9531,202.39062,281.07812,224.79688,34.609375,247.20312,1378.9844,112.765625
1350,1425.7734,90.55469,1313.5078,0.7421875,1425.7734,157.91406,1313.5078,157.91406,1066.5234,135.46094,797.08594,157.91406,550.10156,180.36719,280.66406,202.82031,33.679688,202.82031,1380.8672,113.00781
1351,1428.75,67.25,1316.25,-0.25,1428.75,157.25,1316.25,157.25,1068.75,134.75,821.25,157.25,551.25,202.25,281.25,202.25,33.75,202.25,1361.25,112.25
1352,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1353,1425.7734,90.55469,1313.5078,0.7421875,1425.7734,180.36719,1313.5078,157.91406,1066.5234,135.46094,797.08594,157.91406,550.10156,202.82031,280.66406,225.27344,11.2265625,292.6328,1380.8672,113.00781
1354,1425.8125,90.5625,1313.9375,1.0625,1425.8125,180.0625,1313.9375,157.6875,1067.8125,135.3125,799.3125,157.6875,553.1875,202.4375,284.6875,224.8125,38.5625,224.8125,1381.0625,112.9375
1355,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,179.75,1361.25,112.25
1356,1422.7969,90.359375,1333.1719,0.734375,1422.7969,179.98438,1310.7656,157.57812,1064.2969,135.17188,817.8281,157.57812,548.9531,202.39062,302.48438,247.20312,56.015625,314.42188,1377.9844,112.765625
1357,1425.7734,90.55469,1313.5078,0.7421875,1425.7734,180.36719,1313.5078,157.91406,1066.5234,135.46094,797.08594,157.91406,550.10156,202.82031,280.66406,225.27344,33.679688,247.72656,1380.8672,113.00781
1358,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,224.75,1361.25,112.25
1359,1411.8906,69.359375,1323.0156,2.703125,1411.8906,158.23438,1300.7969,158.23438,1056.3906,113.796875,811.9844,158.23438,545.3594,202.67188,278.73438,247.10938,34.328125,291.54688,1367.4531,113.796875
1360,1428.8203,91.16406,1317.0234,1.7265625,1428.8203,180.60156,1317.0234,158.24219,1071.0703,113.52344,802.7578,158.24219,556.8047,202.96094,310.85156,225.32031,42.539062,270.03906,1361.7422,113.52344
1361,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1362,1423.8516,69.27344,1312.3672,2.3828125,1423.8516,180.75781,1312.3672,158.46094,1067.1016,113.86719,799.53906,158.46094,554.27344,203.05469,309.0078,225.35156,19.148438,269.9453,1379.2578,113.86719
1363,1423.8047,90.96094,1311.8516,1.3984375,1423.8047,158.13281,1311.8516,158.13281,1065.5547,135.74219,796.8672,158.13281,550.5703,202.91406,304.27344,225.30469,35.585938,270.08594,1379.0234,113.35156
1364,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1365,1428.7656,89.953125,1316.4219,0.078125,1428.7656,179.82812,1316.4219,157.35938,1069.2656,112.421875,799.6406,157.35938,552.4844,202.29688,282.85938,224.76562,35.703125,269.70312,1361.3594,112.421875
1366,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,269.75,1361.25,112.25
1367,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1368,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,247.25,1361.25,112.25
1369,1428.7656,89.953125,1316.4219,0.078125,1428.7656,157.35938,1316.4219,157.35938,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,282.85938,224.76562,35.703125,269.70312,1383.8281,112.421875
1370,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1371,1428.7656,89.953125,1316.4219,0.078125,1428.7656,179.82812,1316.4219,157.35938,1069.2656,112.421875,799.6406,157.35938,552.4844,202.29688,282.85938,224.76562,35.703125,247.23438,1361.3594,112.421875
1372,1428.7812,90.15625,1316.5938,0.40625,1428.7812,179.90625,1316.5938,157.46875,1069.7812,112.59375,800.53125,157.46875,553.71875,202.34375,306.90625,224.78125,37.65625,247.21875,1361.4688,112.59375
1373,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,11.25,269.75,1361.25,112.25
1374,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1375,1427.7578,90.35156,1315.3359,0.4140625,1427.7578,180.28906,1315.3359,157.80469,1068.0078,135.32031,798.1953,157.80469,550.8672,180.28906,281.0547,202.77344,11.2421875,202.77344,1382.7891,112.83594
1376,1424.7812,90.15625,1312.5938,0.40625,1424.7812,179.90625,1312.5938,157.46875,1065.7812,135.03125,796.53125,157.46875,549.71875,202.34375,280.46875,202.34375,33.65625,202.34375,1379.9062,112.59375
1377,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1378,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,528.75,202.25,258.75,247.25,33.75,292.25,1361.25,112.25
1379,1424.8281,90.765625,1313.1094,1.390625,1424.8281,180.14062,1313.1094,157.79688,1067.3281,135.45312,799.2031,157.79688,531.0781,202.48438,262.95312,224.82812,39.515625,381.23438,1380.1406,113.109375
1380,1427.8203,91.16406,1316.0234,1.7265625,1427.8203,180.60156,1316.0234,158.24219,1070.0703,113.52344,801.7578,158.24219,555.8047,180.60156,287.4922,202.96094,41.539062,202.96094,1360.7422,113.52344
1381,1418.8438,68.65625,1329.5938,1.71875,1418.8438,157.90625,1307.2812,157.90625,1061.8438,135.59375,794.09375,157.90625,548.65625,202.53125,280.90625,224.84375,35.46875,180.21875,1374.2188,113.28125
1382,1428.7891,90.75781,1316.6797,1.0703125,1428.7891,158.02344,1316.6797,158.02344,1070.0391,135.60156,800.97656,158.02344,554.33594,202.86719,285.27344,225.28906,38.632812,202.86719,1361.5234,113.17969
1383,1425.7891,90.75781,1313.6797,1.0703125,1425.7891,180.44531,1313.6797,158.02344,1067.0391,135.60156,797.97656,158.02344,551.33594,202.86719,282.27344,225.28906,35.632812,225.28906,1380.9453,113.17969
1384,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,258.75,224.75,33.75,292.25,1361.25,112.25
1385,1419.8203,91.16406,1330.3828,1.7265625,1419.8203,158.24219,1308.0234,158.24219,1062.0703,135.88281,816.1172,158.24219,547.8047,202.96094,279.4922,225.32031,33.539062,292.39844,1375.1016,113.52344
1386,1428.8281,90.765625,1317.1094,1.390625,1428.8281,180.14062,1317.1094,157.79688,1071.3281,113.109375,803.2031,157.79688,557.4219,202.48438,289.29688,224.82812,43.515625,269.51562,1361.7969,113.109375
1387,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,292.25,1361.25,112.25
1388,1427.7578,90.35156,1315.3359,0.4140625,1427.7578,180.28906,1315.3359,157.80469,1068.0078,135.32031,798.1953,157.80469,550.8672,202.77344,281.0547,247.74219,33.726562,292.71094,1382.7891,112.83594
1389,1428.75,67.25,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1383.75,112.25
1390,1428.7656,89.953125,1316.4219,0.078125,1428.7656,179.82812,1316.4219,157.35938,1069.2656,134.89062,799.6406,157.35938,552.4844,202.29688,305.32812,224.76562,35.703125,269.70312,1361.3594,112.421875
1391,1410.9219,69.828125,1322.2969,3.359375,1410.9219,158.45312,1300.1406,158.45312,1056.4219,114.140625,812.7031,158.45312,546.8281,202.76562,303.10938,224.92188,37.234375,291.39062,1366.6094,114.140625
1392,1427.7578,90.35156,1315.3359,0.4140625,1427.7578,180.28906,1315.3359,157.80469,1068.0078,112.83594,820.6797,157.80469,550.8672,202.77344,303.53906,225.25781,33.726562,270.22656,1360.3047,112.83594
1393,1424.7969,90.359375,1312.7656,0.734375,1424.7969,179.98438,1312.7656,157.57812,1066.2969,135.17188,819.8281,157.57812,550.9531,202.39062,304.48438,224.79688,35.609375,247.20312,1379.9844,112.765625
1394,1428.75,67.25,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,821.25,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1383.75,112.25
1395,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,134.75,798.75,157.25,551.25,202.25,303.75,224.75,33.75,269.75,1361.25,112.25
1396,1428.7812,90.15625,1316.5938,0.40625,1428.7812,157.46875,1316.5938,157.46875,1069.7812,112.59375,800.53125,157.46875,553.71875,202.34375,306.90625,224.78125,37.65625,269.65625,1361.4688,112.59375
1397,1428.75,89.75,1316.25,-0.25,1428.75,179.75,1316.25,157.25,1068.75,112.25,798.75,157.25,551.25,202.25,281.25,224.75,33.75,247.25,1361.25,112.25
1398,1428.7891,90.75781,1316.6797,1.0703125,1428.7891,158.02344,1316.6797,158.02344,1070.0391,113.17969,800.97656,158.02344,554.33594,202.86719,307.6953,225.28906,38.632812,270.1328,1361.5234,113.17969
1399,1427.7578,90.35156,1315.3359,0.4140625,1427.7578,180.28906,1315.3359,157.80469,1068.0078,135.32031,798.1953,157.80469,550.8672,202.77344,281.0547,225.25781,33.726562,247.74219,1382.7891,112.83594
1400,1427.8203,68.80469,1316.0234,1.7265625,1427.8203,158.24219,1316.0234,158.24219,1070.0703,113.52344,801.7578,158.24219,555.8047,180.60156,287.4922,202.96094,41.539062,202.96094,1383.1016,113.52344
